0.0, 20.0
0.022499999999999798, 19.841101694915253
0.059999999999999554, 19.523305084745765
0.0949999999999997, 19.205508474576277
0.12749999999999984, 18.887711864406775
0.16749999999999998, 18.53813559322034
0.19499999999999973, 18.31567796610169
0.2299999999999996, 17.966101694915253
0.2549999999999997, 17.743644067796602
0.2799999999999998, 17.521186440677965
0.3124999999999997, 17.235169491525426
0.33499999999999974, 17.01271186440678
0.3599999999999997, 16.758474576271187
0.38749999999999957, 16.504237288135588
0.41999999999999993, 16.1864406779661
0.4499999999999999, 15.900423728813562
0.46749999999999986, 15.709745762711865
0.4949999999999998, 15.455508474576268
0.5174999999999997, 15.233050847457628
0.5375, 15.042372881355933
0.56, 14.81991525423729
0.5899999999999999, 14.533898305084744
0.6199999999999999, 14.216101694915253
0.6699999999999999, 13.707627118644067
0.7, 13.421610169491528
0.7249999999999999, 13.199152542372884
0.7725, 12.754237288135595
0.8025, 12.468220338983048
0.8324999999999998, 12.182203389830505
0.8724999999999997, 11.76906779661017
0.9149999999999999, 11.32415254237288
0.95, 10.942796610169491
0.9899999999999998, 10.48199152542373
1.02, 10.084745762711865
1.035, 9.86228813559322
1.0524999999999998, 9.76694915254237
1.0675, 9.639830508474578
1.0925, 9.417372881355933
1.115, 9.226694915254237
1.1375000000000002, 9.036016949152543
1.17, 8.71822033898305
1.21, 8.33686440677966
1.2449999999999999, 8.019067796610168
1.2799999999999998, 7.70127118644068
1.315, 7.351694915254237
1.3500000000000003, 7.033898305084743
1.3875000000000002, 6.684322033898304
1.4275000000000002, 6.334745762711863
1.46, 5.985169491525423
1.495, 5.6673728813559325
1.5350000000000001, 5.3177966101694905
1.57, 5.000000000000001
1.6062500000000002, 4.666313559322035
1.6425, 4.3326271186440675
1.6800000000000002, 3.9512711864406773
1.7175, 3.633474576271185
1.7525000000000002, 3.2838983050847483
1.7899999999999998, 2.934322033898305
1.8249999999999997, 2.6165254237288136
1.8624999999999996, 2.26694915254237
1.8974999999999997, 1.9173728813559325
1.935, 1.5995762711864407
1.9725, 1.2499999999999982
1.99, 1.059322033898304
2.0, 1.0
